NP,X,Y,Z,Sítio,Quadrícula,Setor,Nível,Numeração,Matéria-prima,Técnica de transformação,Classe artefatual,Estado de preservação,Tipo de córtex,Talão,Forma do bulbo,Preparação no talão,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Descrição,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção micro-lascamentos,Direção das estrias,Localização das marcas de uso
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Liso,Pronunciado,Não,Indeterminado,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Liso,Difuso,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Linear,Difuso,Não,4 ou +,Ortogonal,Curvo,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Linear,Difuso,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de retoque,Completo,Inexistente,Fragmentado,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Não,3,Paralelo,Curvo,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Abrasão,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Fragmentado,Inexistente,Linear,Difuso,Abrasão,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Indeterminado,Liso,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Facetado,Difuso + Lábio,Abrasão,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado + Lábio,Abrasão,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Fragmentado,Inexistente,Linear,Difuso + Lábio,Abrasão,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Fragmentado,Inexistente,Linear,Difuso,Abrasão,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Fragmentado,Inexistente,Liso,Difuso,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Abrasão,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso + Lábio,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca cortical,Completo,Indeterminado,Liso,Pronunciado,Não,0,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Em asa,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Puntiforme,Difuso,Não,3,Ortogonal,Curvo,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Abrasão,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Difuso + Lábio,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Fragmentado,Indeterminado,Fragmentado,Difuso,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Puntiforme,Pronunciado,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso + Lábio,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Indeterminado,Indeterminado,Indeterminado,Indeterminado,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Facetado,Difuso + Lábio,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Abrasão,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Facetado,Difuso + Lábio,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Abrasão,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Difuso,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Abrasão,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Silexito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Indeterminado,Indeterminada,Lasca fragmentada,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Basalto,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Basalto,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Basalto,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Basalto,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Basalto,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,,Basalto,Unipolar,Lasca de debitagem,Completo,Inexistente,Linear,Difuso,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,80,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,67,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,38,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,53,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,52,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,3,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,69,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,104,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,122,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,39,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,56,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,126,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,36,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,125,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,105,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,CPS,AE1,,0-10,134,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
